CRASH_ID,VHCL_ID,VHCL_CODED_SEQ_NO,VHCL_OWNSHP_CD,VHCL_OWNSHP_SHORT_DESC,VHCL_USE_CD,VHCL_USE_SHORT_DESC,VHCL_TYP_CD,VHCL_TYP_SHORT_DESC,EMRGCY_VHCL_USE_FLG,TRLR_QTY,MVMNT_CD,MVMNT_SHORT_DESC,CMPSS_DIR_FROM_CD,VHCL_CMPSS_DIR_FROM_SHORT_DESC,CMPSS_DIR_TO_CD,VHCL_CMPSS_DIR_TO_SHORT_DESC,ACTN_CD,ACTN_SHORT_DESC,VHCL_CAUSE_1_CD,VHCL_CAUSE_1_SHORT_DESC,VHCL_CAUSE_2_CD,VHCL_CAUSE_2_SHORT_DESC,VHCL_CAUSE_3_CD,VHCL_CAUSE_3_SHORT_DESC,VHCL_EVNT_1_CD,VHCL_EVNT_1_SHORT_DESC,VHCL_EVNT_2_CD,VHCL_EVNT_2_SHORT_DESC,VHCL_EVNT_3_CD,VHCL_EVNT_3_SHORT_DESC,VHCL_SPEED_FLG,VHCL_HIT_RUN_FLG,VHCL_SFTY_EQUIP_USED_QTY,VHCL_SFTY_EQUIP_UNUSED_QTY,VHCL_SFTY_EQUIP_USE_UNKNWN_QTY,VHCL_OCCUP_CNT,STRIKG_VHCL_FLG
1943437,3651340,1,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,1,STRGHT,4,SE,8,NW,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,1
1943437,3651341,2,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,1,STRGHT,8,NW,4,SE,0,NONE,,,,,,,,,,,,,0,0,3,0,0,3,0
1943557,3651539,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,3,E,7,W,22,PREV COL,,,,,,,,,,,,,0,0,1,0,0,1,1
1943557,3651540,2,0,,0,NONE,1,PSNGR CAR,0,9.0,7,PRKD-P,3,E,7,W,32,PRKOFFRD,,,,,,,,,,,,,0,0,0,0,0,0,0
1943561,3651545,1,0,,0,NONE,1,PSNGR CAR,0,9.0,2,TURN-R,8,NW,6,SW,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,1
1943561,3651546,2,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,8,NW,4,SE,31,PASSING,,,,,,,,,,,,,0,0,1,0,0,1,0
1954357,3670250,1,0,,0,NONE,1,PSNGR CAR,0,9.0,4,U-TURN,7,W,7,W,88,OTHER,,,,,,,,,,,,,0,0,0,0,1,1,1
1954357,3670251,2,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,7,W,3,E,0,NONE,,,,,,,,,,,,,0,0,0,0,1,1,0
1954471,3670421,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,4,SE,8,NW,0,NONE,,,,,,,,,,,,,0,0,0,0,1,1,1
1954471,3670422,2,0,,0,NONE,1,PSNGR CAR,0,9.0,2,TURN-R,4,SE,2,NE,6,SLOW DN,,,,,,,,,,,,,0,0,1,0,0,1,0
1954473,3670425,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,4,SE,8,NW,22,PREV COL,,,,,,,,,,,,,0,0,1,0,0,1,1
1954473,3670426,2,0,,0,NONE,1,PSNGR CAR,0,9.0,6,STOP,4,SE,8,NW,11,STOPPED,,,,,,,,,,,,,0,0,1,0,0,1,0
1954509,3670489,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,6,SW,2,NE,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,1
1954578,3670609,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,8,NW,4,SE,0,NONE,,,,,,,,,,,,,0,0,0,0,1,1,1
1954578,3670610,2,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,6,SW,2,NE,0,NONE,,,,,,,,,,,,,0,0,2,0,0,2,0
1954582,3670614,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,8,NW,4,SE,7,AVOIDING,,,,,,,,,,,,,0,0,4,0,0,4,1
1954582,3670615,2,0,,0,NONE,1,PSNGR CAR,0,9.0,6,STOP,8,NW,4,SE,11,STOPPED,,,,,,,,,,,,,0,0,2,0,0,2,0
1954587,3670623,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,4,SE,8,NW,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,1
1954587,3670624,2,0,,0,NONE,1,PSNGR CAR,0,9.0,6,STOP,4,SE,8,NW,11,STOPPED,,,,,,,,,,,,,0,0,0,0,1,1,0
1954707,3670819,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,8,NW,4,SE,0,NONE,,,,,,,,,,,,,0,0,2,0,0,2,1
1954707,3670820,2,0,,0,NONE,1,PSNGR CAR,0,9.0,3,TURN-L,6,SW,8,NW,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,0
1954720,3670842,1,0,,0,NONE,4,SEMI TOW,0,9.0,1,STRGHT,4,SE,8,NW,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,1
1954720,3670843,2,0,,0,NONE,1,PSNGR CAR,0,9.0,3,TURN-L,6,SW,8,NW,15,GO A/STOP,,,,,,,,,,,,,0,0,1,0,0,1,0
1954830,3671020,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,6,SW,2,NE,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,1
1954895,3671126,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,7,W,3,E,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,1
1954895,3671127,2,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,7,W,3,E,6,SLOW DN,,,,,,,,,,,,,0,0,1,0,0,1,0
1955225,3671685,1,0,,0,NONE,1,PSNGR CAR,0,9.0,3,TURN-L,6,SW,8,NW,15,GO A/STOP,,,,,,,,,,,,,0,0,0,0,1,1,1
1955225,3671686,2,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,4,SE,8,NW,0,NONE,,,,,,,,,,,,,0,0,0,0,1,1,0
1955339,3671868,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,6,SW,2,NE,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,1
1955429,3672022,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,6,SW,2,NE,88,OTHER,,,,,,,,,,,,,0,0,0,1,0,1,1
1955463,3672076,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,8,NW,4,SE,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,1
1955463,3672077,2,0,,0,NONE,1,PSNGR CAR,0,9.0,6,STOP,8,NW,4,SE,11,STOPPED,,,,,,,,,,,,,0,0,1,0,0,1,0
1955509,3672153,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,4,SE,8,NW,0,NONE,,,,,,,,,,,,,0,0,0,0,1,1,1
1955509,3672154,2,0,,0,NONE,1,PSNGR CAR,0,9.0,6,STOP,4,SE,8,NW,11,STOPPED,,,,,,,,,,,,,0,0,1,0,0,1,0
1955514,3672162,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,4,SE,8,NW,15,GO A/STOP,,,,,,,,,,,,,0,0,0,0,1,1,1
1955514,3672163,2,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,2,NE,6,SW,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,0
1955535,3672195,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,0,UN,0,UN,88,OTHER,,,,,,,,,,,,,0,0,0,0,1,1,1
1955535,3672196,2,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,0,UN,0,UN,88,OTHER,,,,,,,,,,,,,0,0,1,0,0,1,0
1955683,3672443,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,7,W,3,E,88,OTHER,,,,,,,,,,,,,0,0,1,0,0,1,1
1955683,3672444,2,0,,0,NONE,1,PSNGR CAR,0,9.0,6,STOP,6,SW,2,NE,12,STP/L TRN,,,,,,,,,,,,,0,0,1,0,0,1,0
1955684,3672445,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,7,W,3,E,88,OTHER,,,,,,,,,,,,,0,0,1,0,0,1,1
1955684,3672446,2,0,,0,NONE,1,PSNGR CAR,0,9.0,6,STOP,5,S,1,N,11,STOPPED,,,,,,,,,,,,,0,0,1,0,0,1,0
1960197,3680018,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,2,NE,6,SW,15,GO A/STOP,,,,,,,,,,,,,0,0,0,0,1,1,1
1960197,3680019,2,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,4,SE,8,NW,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,0
1961905,3683091,1,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,3,TURN-L,7,W,1,N,88,OTHER,,,,,,,,,,,,,0,0,1,0,1,2,1
1961905,3683092,2,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,1,STRGHT,7,W,3,E,6,SLOW DN,,,,,,,,,,,,,0,0,2,0,0,2,0
1962017,3683298,1,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,1,STRGHT,6,SW,2,NE,0,NONE,,,,,,,,,,,,,0,0,0,0,1,1,1
1962020,3683302,1,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,1,STRGHT,4,SE,8,NW,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,1
1962020,3683303,2,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,1,STRGHT,4,SE,8,NW,6,SLOW DN,,,,,,,,,,,,,0,0,0,0,2,2,0
1962067,3683394,1,1,PRVTE,0,NONE,9,MTRCYCLE,0,0.0,2,TURN-R,4,SE,2,NE,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,1
1962077,3683413,1,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,1,STRGHT,6,SW,2,NE,0,NONE,,,,,,,,,,,,,0,0,0,0,1,1,1
1962077,3683414,2,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,1,STRGHT,6,SW,2,NE,6,SLOW DN,,,,,,,,,,,,,0,0,1,0,0,1,0
1962161,3683572,1,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,1,STRGHT,1,N,5,S,0,NONE,,,,,,,,,,,,,0,1,0,0,1,1,1
1962161,3683573,2,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,6,STOP,1,N,5,S,11,STOPPED,,,,,,,,,,,,,0,0,1,0,0,1,0
1962162,3683574,1,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,1,STRGHT,4,SE,8,NW,0,NONE,,,,,,,,,,,,,0,0,3,0,0,3,1
1962162,3683575,2,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,3,TURN-L,8,NW,2,NE,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,0
1966932,3692514,1,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,1,STRGHT,1,N,5,S,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,1
1966941,3692529,1,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,1,STRGHT,8,NW,4,SE,0,NONE,,,,,,,,,,,,,0,1,0,0,1,1,1
1966941,3692530,2,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,6,STOP,8,NW,4,SE,12,STP/L TRN,,,,,,,,,,,,,0,0,1,0,0,1,0
1972749,3703320,1,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,1,STRGHT,8,NW,4,SE,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,1
1972749,3703321,2,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,3,TURN-L,8,NW,2,NE,6,SLOW DN,,,,,,,,,,,,,0,0,4,0,0,4,0
1972755,3703330,1,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,1,STRGHT,8,NW,4,SE,0,NONE,,,,,,,,,,,,,0,0,4,0,0,4,1
1972768,3703352,1,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,2,TURN-R,8,NW,6,SW,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,1
1972780,3703374,1,1,PRVTE,0,NONE,9,MTRCYCLE,0,0.0,1,STRGHT,4,SE,8,NW,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,1
1972875,3703552,1,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,1,STRGHT,5,S,1,N,0,NONE,,,,,,,,,,,,,0,0,0,0,1,1,1
1972952,3703693,1,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,1,STRGHT,1,N,5,S,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,1
1973820,3705281,1,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,3,TURN-L,4,SE,6,SW,19,ENTR DWY,,,,,,,,,,,,,0,0,1,0,0,1,1
1973820,3705282,2,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,1,STRGHT,8,NW,4,SE,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,0
1973880,3705389,1,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,3,TURN-L,6,SW,8,NW,19,ENTR DWY,,,,,,,,,,,,,0,0,1,0,0,1,1
1973880,3705390,2,1,PRVTE,0,NONE,9,MTRCYCLE,0,0.0,1,STRGHT,2,NE,6,SW,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,0
1977874,3712872,1,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,1,STRGHT,6,SW,2,NE,0,NONE,,,,,,,,,,,,,0,0,0,0,1,1,1
1977874,3712873,2,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,1,STRGHT,8,NW,4,SE,0,NONE,,,,,,,,,,,,,0,0,0,0,1,1,0
1978209,3713460,1,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,3,TURN-L,1,N,3,E,15,GO A/STOP,,,,,,,,,,,,,0,0,2,0,0,2,1
1978209,3713461,2,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,1,STRGHT,3,E,7,W,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,0
1978219,3713474,1,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,1,STRGHT,6,SW,2,NE,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,1
1978219,3713475,2,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,6,STOP,6,SW,2,NE,11,STOPPED,,,,,,,,,,,,,0,0,3,0,0,3,0
1978254,3713536,1,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,1,STRGHT,4,SE,8,NW,0,NONE,,,,,,,,,,,,,1,0,1,0,0,1,1
1978254,3713537,2,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,1,STRGHT,5,S,1,N,15,GO A/STOP,,,,,,,,,,,,,0,0,1,0,0,1,0
1981645,3719453,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,1,N,5,S,88,OTHER,,,,,,,,,,,,,0,0,1,0,0,1,1
1981716,3719580,1,0,,0,NONE,1,PSNGR CAR,0,9.0,9,PARKNG,2,NE,6,SW,9,ANG PARK,,,,,,,,,,,,,0,0,1,0,0,1,1
1981716,3719581,2,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,4,SE,8,NW,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,0
1981760,3719655,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,6,SW,2,NE,0,NONE,,,,,,,,,,,,,0,0,0,0,1,1,1
1981760,3719656,2,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,4,SE,8,NW,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,0
1983228,3722324,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,4,SE,8,NW,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,1
1983228,3722325,2,0,,0,NONE,1,PSNGR CAR,0,9.0,3,TURN-L,2,NE,4,SE,18,EXIT DWY,,,,,,,,,,,,,0,0,2,0,0,2,0
1983429,3722691,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,2,NE,6,SW,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,1
1983805,3723365,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,2,NE,6,SW,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,1
1983805,3723366,2,0,,0,NONE,1,PSNGR CAR,0,9.0,5,BACK,8,NW,4,SE,18,EXIT DWY,,,,,,,,,,,,,0,0,2,0,0,2,0
1986082,3727485,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,3,E,7,W,88,OTHER,,,,,,,,,,,,,0,0,1,0,0,1,1
1987779,3730414,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,2,NE,6,SW,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,1
1987779,3730415,2,0,,0,NONE,1,PSNGR CAR,0,9.0,7,PRKD-P,2,NE,6,SW,8,PAR PARK,,,,,,,,,,,,,0,0,1,0,0,1,0
1987786,3730428,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,2,NE,6,SW,0,NONE,,,,,,,,,,,,,0,0,0,0,1,1,1
1987786,3730429,2,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,8,NW,4,SE,0,NONE,,,,,,,,,,,,,0,0,2,0,0,2,0
1987789,3730434,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,6,SW,2,NE,22,PREV COL,,,,,,,,,,,,,0,0,1,0,0,1,1
1987789,3730435,2,0,,0,NONE,1,PSNGR CAR,0,9.0,6,STOP,6,SW,2,NE,22,PREV COL,,,,,,,,,,,,,0,0,1,0,0,1,0
1987790,3730436,1,0,,0,NONE,1,PSNGR CAR,0,9.0,2,TURN-R,4,SE,2,NE,88,OTHER,,,,,,,,,,,,,0,0,1,0,0,1,1
1987790,3730437,2,0,,0,NONE,1,PSNGR CAR,0,9.0,6,STOP,4,SE,8,NW,11,STOPPED,,,,,,,,,,,,,0,0,1,0,0,1,0
1987882,3730594,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,6,SW,2,NE,88,OTHER,,,,,,,,,,,,,0,0,0,0,1,1,1
1987902,3730627,1,0,,0,NONE,1,PSNGR CAR,0,9.0,3,TURN-L,6,SW,8,NW,88,OTHER,,,,,,,,,,,,,0,0,1,0,0,1,1
1987902,3730628,2,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,4,SE,8,NW,88,OTHER,,,,,,,,,,,,,0,0,3,0,0,3,0
1987928,3730674,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,8,NW,4,SE,88,OTHER,,,,,,,,,,,,,0,0,0,0,1,1,1
1987928,3730675,2,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,8,NW,4,SE,0,NONE,,,,,,,,,,,,,0,0,0,0,1,1,0
1987930,3730678,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,4,SE,8,NW,0,NONE,,,,,,,,,,,,,0,0,3,0,0,3,1
1987930,3730679,2,0,,0,NONE,1,PSNGR CAR,0,9.0,2,TURN-R,4,SE,2,NE,0,NONE,,,,,,,,,,,,,0,0,0,0,1,1,0
1987933,3730683,1,0,,0,NONE,1,PSNGR CAR,0,9.0,5,BACK,7,W,3,E,9,ANG PARK,,,,,,,,,,,,,0,0,0,0,1,1,1
1987933,3730684,2,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,2,NE,6,SW,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,0
1988000,3730795,1,0,,0,NONE,1,PSNGR CAR,0,9.0,2,TURN-R,1,N,6,SW,31,PASSING,,,,,,,,,,,,,0,0,0,0,1,1,1
1988000,3730796,2,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,1,N,5,S,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,0
1988069,3730928,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,4,SE,8,NW,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,1
1988069,3730929,2,0,,0,NONE,1,PSNGR CAR,0,9.0,2,TURN-R,2,NE,8,NW,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,0
1988214,3731178,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,3,E,7,W,88,OTHER,,,,,,,,,,,,,0,0,0,0,3,3,1
1988236,3731217,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,2,NE,6,SW,0,NONE,,,,,,,,,,,,,0,0,1,0,0,1,1
1988236,3731218,2,0,,0,NONE,1,PSNGR CAR,0,9.0,6,STOP,2,NE,6,SW,11,STOPPED,,,,,,,,,,,,,0,0,1,0,0,1,0
1990607,3735389,1,1,PRVTE,0,NONE,1,PSNGR CAR,0,0.0,2,TURN-R,4,SE,2,NE,6,SLOW DN,,,,,,,,,,,,,0,0,2,0,0,2,1
1997062,3746625,1,0,,0,NONE,1,PSNGR CAR,0,9.0,1,STRGHT,6,SW,2,NE,88,OTHER,,,,,,,,,,,,,0,0,1,0,0,1,1
1997062,3746626,2,0,,0,NONE,1,PSNGR CAR,0,9.0,7,PRKD-P,8,NW,4,SE,9,ANG PARK,,,,,,,,,,,,,0,0,0,0,0,0,0
